titleId,titleType,originalTitle,runtimeMinutes,averageRating
tt0072960,movie,ExposÃ©,84,6.5
tt0076885,movie,ViolaciÃ³n fatal,87,6
tt0086470,movie,Trauma,89,7
tt0104053,movie,Trauma,106,6.7
tt0363143,movie,Trauma,93,8.6
tt1445201,tvSeries,Trauma,60,6.3
tt1534994,tvSeries,Trauma,45,7.8
tt2443300,movie,Trauma,60,8.3
tt4877326,movie,Trauma,91,8.4
tt6705640,movie,Trauma,106,6
tt0083224,movie,Traveller,81,6
tt0120366,movie,Traveller,101,6
tt2343807,movie,Traveller,108,8.4
tt0287045,movie,Treading Water,94,8.4
tt2091427,movie,The Boy Who Smells Like Fish,92,8.4
tt0045257,movie,Treasure Hunt,79,6.8
tt0045257,movie,Treasure Hunt,79,6.8
tt0110071,movie,Fa kei Siu Lam,111,6.8
tt0110071,movie,Fa kei Siu Lam,111,6.3
tt0196297,tvSeries,Treasure Hunt,60,6.3
tt0196297,tvSeries,Treasure Hunt,60,6.3
tt0283806,tvSeries,Treasure Hunt,30,7.5
tt0283806,tvSeries,Treasure Hunt,30,7.5
tt0283807,tvSeries,Treasure Hunt,30,7.5
tt0283807,tvSeries,Treasure Hunt,30,8.7
tt0009721,movie,Treasure Island,60,8.7
tt0009721,movie,Treasure Island,60,8.7
tt0009721,movie,Treasure Island,60,8.6
tt0009721,movie,Treasure Island,60,8.6
tt0011785,movie,Treasure Island,76,8.6
tt0011785,movie,Treasure Island,76,7.7
tt0011785,movie,Treasure Island,76,7.7
tt0011785,movie,Treasure Island,76,7.7
tt0025907,movie,Treasure Island,110,9.5
tt0025907,movie,Treasure Island,110,9.5
tt0025907,movie,Treasure Island,110,9.5
tt0025907,movie,Treasure Island,110,8.1
tt0043067,movie,Treasure Island,96,8.1
tt0043067,movie,Treasure Island,96,8.1
tt0043067,movie,Treasure Island,96,8.1
tt0043067,movie,Treasure Island,96,8.1
tt0069229,movie,Treasure Island,95,8.1
tt0069229,movie,Treasure Island,95,8.8
tt0069229,movie,Treasure Island,95,8.8
tt0069229,movie,Treasure Island,95,8.8
tt0090199,movie,Treasure Island,115,7.2
tt0090199,movie,Treasure Island,115,7.2
tt0090199,movie,Treasure Island,115,7.2
tt0090199,movie,Treasure Island,115,8.3
tt0181868,movie,Treasure Island,86,8.3
tt0181868,movie,Treasure Island,86,8.3
tt0181868,movie,Treasure Island,86,9.6
tt0181868,movie,Treasure Island,86,9.6
tt0248568,movie,Treasure Island,94,9.6
tt0248568,movie,Treasure Island,94,9.5
tt0248568,movie,Treasure Island,94,9.5
tt0248568,movie,Treasure Island,94,9.5
tt0280371,movie,Treasure Island,87,9.8
tt0280371,movie,Treasure Island,87,9.8
tt0280371,movie,Treasure Island,87,9.8
tt0280371,movie,Treasure Island,87,8.5
tt0281500,tvSeries,Treasure Island,30,8.5
tt0281500,tvSeries,Treasure Island,30,8.5
tt0281500,tvSeries,Treasure Island,30,8.1
tt0281500,tvSeries,Treasure Island,30,8.1
tt0296435,tvSeries,Takarajima,24,8.1
tt0296435,tvSeries,Takarajima,24,6.9
tt0296435,tvSeries,Takarajima,24,6.9
tt0296435,tvSeries,Takarajima,24,6.9
tt0498980,tvSeries,Treasure Island,25,8.9
tt0498980,tvSeries,Treasure Island,25,8.9
tt0498980,tvSeries,Treasure Island,25,8.9
tt0498980,tvSeries,Treasure Island,25,9.6
tt0893548,movie,Die Schatzinsel,186,9.6
tt0893548,movie,Die Schatzinsel,186,9.6
tt0893548,movie,Die Schatzinsel,186,5.7
tt0893548,movie,Die Schatzinsel,186,5.7
tt4481340,movie,National Theatre Live: Treasure Island,150,5.7
tt4481340,movie,National Theatre Live: Treasure Island,150,6.4
tt4481340,movie,National Theatre Live: Treasure Island,150,6.4
tt4481340,movie,National Theatre Live: Treasure Island,150,6.4
tt5962190,tvSeries,Treasure Island,10,7.9
tt5962190,tvSeries,Treasure Island,10,7.9
tt5962190,tvSeries,Treasure Island,10,7.9
tt5962190,tvSeries,Treasure Island,10,8.3
tt8455816,movie,L'Ã®le au trÃ©sor,97,8.3
tt8455816,movie,L'Ã®le au trÃ©sor,97,8.3
tt8455816,movie,L'Ã®le au trÃ©sor,97,9
tt8455816,movie,L'Ã®le au trÃ©sor,97,9
tt0133240,movie,Treasure Planet,95,9
tt0165994,movie,Treehouse Hostage,91,9.2
tt0117958,movie,Trees Lounge,95,9.2
tt0120370,movie,Trekkies,86,9.2
tt0364079,movie,Trekkies 2,93,9.1
tt0278102,movie,Trembling Before G-d,94,9.1
tt0100814,movie,Tremors,96,9.1
tt0327375,tvSeries,Tremors,60,5.6
tt7128732,movie,Temblores,107,7.4
tt0105636,movie,Trespass,101,6.4
tt1674784,movie,Trespass,91,6.8
tt0098667,movie,Ngoh joi hak se wooi dik yat ji,91,8.8
tt0048748,movie,Trial,105,3.8
tt5511512,tvSeries,Trial & Error,22,7.7
tt0055916,movie,The Dock Brief,88,5.8
tt0120373,movie,Trial and Error,98,6.1
tt0111488,movie,Trial by Jury,107,5.6
tt0066487,movie,Triangle,87,6.2
tt0067880,movie,Crimen de amor,108,7
tt0081951,tvSeries,Triangle,30,6.9
tt0194433,movie,Tatsulok,96,6.7
tt0846017,movie,Tit sam gok,93,7.3
tt11354424,movie,Triangle,139,7.2
tt1187064,movie,Triangle,99,7.5
tt1360689,tvSeries,Toraianguru,54,7.7
tt4309446,movie,Triangle,63,7.9
tt0202236,movie,Tribulation,95,5.9
tt0162710,movie,Trick,89,4.7
tt0335762,tvSeries,Trick,60,4.6
tt1617207,movie,Trick,95,7.6
tt9177040,movie,Trick,100,7.1
tt0092112,movie,Trick or Treat,98,8.1
tt7606636,movie,Trick or Treat,84,7.7
tt0100816,movie,Tridev,173,7.3
tt0283077,movie,Triggermen,96,6.9
tt0251439,tvSeries,Trigun,24,8.3
tt0063721,movie,Trilogia de Terror,102,6.4
tt0114726,movie,Trimurti,187,8.8
tt0068154,movie,Continuavano a chiamarlo TrinitÃ ,117,4.7
tt0160298,movie,Trippin',94,6.2
tt1516595,movie,Trippin',88,6.1
tt0078418,movie,Trishul,167,6.1
tt0098513,movie,Triumph of the Spirit,120,8.5
tt0162711,movie,Trixie,116,6.8
tt0217107,movie,Trois,93,8
tt0096310,movie,Troma's War,91,6.2
tt0114733,movie,Tromeo and Juliet,107,5.8
tt0084827,movie,TRON,96,6.8
tt0098519,movie,Troop Beverly Hills,105,7.8
tt0204700,movie,Trouble Every Day,101,8
tt0023622,movie,Trouble in Paradise,83,5.7
tt0153311,movie,Trouble in Paradise,100,5.9
tt0961196,tvSeries,Trouble in Paradise,60,9
tt0332452,movie,Troy,163,6.9
tt0072325,movie,Truck Turner,91,7.3
tt0098524,movie,True Believer,105,5.8
tt0096718,tvSeries,True Blue,60,7.2
tt0117973,movie,True Blue,118,9.2
tt0191588,movie,True Blue,79,4.7
tt0267989,movie,True Blue,101,7.4
tt1341170,movie,Galazio forema,108,6.7
tt0092266,movie,Ying hung jing juen,90,7
tt0098933,tvSeries,True Colors,30,6.7
tt0103125,movie,True Colors,111,7.5
tt0139668,movie,True Crime,127,4.9
tt0139668,movie,True Crime,127,7.4
tt0445911,tvSeries,True Crime,30,9.1
tt0445911,tvSeries,True Crime,30,7.1
tt0065126,movie,True Grit,128,8.3
tt1403865,movie,True Grit,110,8.2
tt0111503,movie,True Lies,141,9.5
tt0098528,movie,True Love,104,8.3
tt0098528,movie,True Love,104,8
tt0105891,movie,Zhen de ai ni,90,7.4
tt0105891,movie,Zhen de ai ni,90,7.9
tt0420974,movie,True Love,95,5.5
tt0420974,movie,True Love,95,8.5
tt1890578,movie,True Love,55,6.9
tt1890578,movie,True Love,55,6.4
tt0108399,movie,True Romance,119,9
tt0118499,tvSeries,True Women,183,6.4
tt3754940,movie,Truman,108,8.7
tt0808514,movie,Truth Be Told,124,7.7
tt2190116,movie,Truth Be Told,105,4.8
tt4481248,tvSeries,Truth Be Told,21,8.1
tt7821582,tvSeries,Truth Be Told,45,8.1
tt11405324,movie,Truth or Consequences,102,6.6
tt3046084,movie,Wuri mannan Jeok Issnayo,100,4.5
tt7520904,movie,Try to Remember,70,6.2
tt0339824,movie,Tyubeu,116,7.1
tt0081664,movie,Tuck Everlasting,90,6.9
tt0283084,movie,Tuck Everlasting,90,8.2
tt0096316,movie,Tucker: The Man and His Dream,110,7.2
tt0090213,movie,Tuff Turf,112,7.4
tt0212604,movie,Tully,102,7.2
tt5610554,movie,Tully,95,7.4
tt0016461,movie,Tumbleweeds,78,4.1
tt0016461,movie,Tumbleweeds,78,7.4
tt0161023,movie,Tumbleweeds,102,6.1
tt0161023,movie,Tumbleweeds,102,5.8
tt0054412,movie,Tunes of Glory,107,8
tt0075357,movie,Tunnel Vision,70,8
tt0114743,movie,Tunnel Vision,100,5.2
tt2073131,movie,Tunnel Vision,82,7
tt5271144,movie,Tunnel Vision,46,7.2
tt0343121,movie,Tupac: Resurrection,112,6.3
tt0120389,movie,Turbo: A Power Rangers Movie,99,8.2
tt0103140,movie,Turbulence,90,7.1
tt0120390,movie,Turbulence,100,4
tt0189509,movie,Estorvo,95,7.4
tt2100675,movie,Turbulence,90,7.2
tt3671042,movie,Turbulence,90,7.6
tt5592256,movie,Turbulence,120,5.4
tt0192701,movie,Turbulence 2: Fear of Flying,101,7.8
tt0018512,movie,Turkish Delight,60,8.2
tt0070842,movie,Turks fruit,108,7.5
tt0389468,tvSeries,Turkish Delight,2,6.7
tt0216772,movie,Turn It Up,86,7.1
tt0424227,movie,Lakposhtha parvaz mikonand,98,9.7
tt0162023,movie,Tuvalu,101,6
tt0094197,movie,Twelfth Night,117,6.5
tt0094197,movie,Twelfth Night,117,7.2
tt0117991,movie,Twelfth Night or What You Will,134,8.2
tt0117991,movie,Twelfth Night or What You Will,134,5.2
tt0305902,movie,Noche de reyes,99,8
tt0305902,movie,Noche de reyes,99,7.6
tt2198263,movie,Twelfth Night,120,7
tt2198263,movie,Twelfth Night,120,6.5
tt3680486,movie,Twelfth Night,155,3.6
tt3680486,movie,Twelfth Night,155,6.7
tt6751482,movie,Twelfth Night,166,7.8
tt6751482,movie,Twelfth Night,166,7.3
tt0282159,movie,Shap yee yeh,92,8.4
tt4141906,movie,Shi er ye,98,8.1
tt0041996,movie,Twelve O'Clock High,132,8.5
tt0025919,movie,Twentieth Century,91,7.6
tt0108410,movie,Twenty Bucks,91,4.1
tt0315110,movie,Twentynine Palms,119,7.3
tt0138590,movie,The Man with Rain in His Shoes,91,4.7
tt0090223,movie,Twice in a Lifetime,111,5
tt0207933,tvSeries,Twice in a Lifetime,60,7.8
tt0035912,movie,FÃ©licie Nanteuil,99,6.6
tt0100732,movie,SzÃ¼rkÃ¼let,105,2.9
tt0119594,movie,Twilight,94,7.6
tt0132064,movie,CrepÃºsculo,108,6.9
tt0191594,movie,Crepuscule,75,6.7
tt0482567,movie,Polumgla,100,6.8
tt1099212,movie,Twilight,122,7.1
tt0279487,movie,Shihaisha no Tasogare,50,3.8
tt0105399,movie,Seong lung wui,104,6.2
tt0333351,movie,Dolaon sangyong,198,6.8
tt0162830,movie,Twin Falls Idaho,111,9.5
tt0209510,movie,Zi mei hua,82,7.2
tt0322674,movie,De Tweeling,137,6
tt3529894,movie,TvillingsÃ¸strene,58,6.4
tt0039925,movie,Bliznetsy,83,7.9
tt0096320,movie,Twins,107,7.2
tt0460688,tvSeries,Twins,30,6.7
tt0105667,movie,Twist,74,8.5
tt0339827,movie,Twist,97,1.7
tt10077034,movie,Twist,90,8
tt0092122,movie,Twisted,85,8.2
tt0117994,movie,Twisted,100,5.2
tt0161026,movie,Twisted,67,7.5
tt0283249,movie,Ascolta la canzone del vento,119,8.1
tt0315297,movie,Twisted,97,4.4
tt0433656,movie,Twisted,93,7.9
tt2355844,tvSeries,Twisted,60,8.6
tt0096321,movie,Twister,93,5.9
tt0096321,movie,Twister,93,6.2
tt0117998,movie,Twister,113,8.1
tt0117998,movie,Twister,113,6.6
tt0114753,movie,Two Bits,85,6.6
tt0338512,movie,Deux frÃ¨res,109,6.2
tt0338512,movie,Deux frÃ¨res,109,6.2
tt0269341,movie,Two Can Play That Game,90,7.8
tt0066989,movie,Les deux Anglaises et le continent,130,7.8
tt0100827,movie,Due occhi diabolici,120,5.9
tt0202641,movie,Two Family House,108,5.9
tt0124179,movie,Two Girls and a Guy,84,6.1
tt0118002,movie,Two If by Sea,96,6.1
tt0096324,movie,Two Moon Junction,104,7.5
tt0118001,movie,Two Much,118,7.5
tt0065134,movie,Two Mules for Sister Sara,116,6.8
tt0162024,movie,Two Ninas,88,6.8
tt0161029,movie,Two Shades of Blue,103,7.2
tt0313737,movie,Two Weeks Notice,101,7.2
tt0033193,movie,L'empreinte du Dieu,130,7.6
tt0033193,movie,L'empreinte du Dieu,130,7.6
tt0054749,movie,La ciociara,101,6.9
tt0054749,movie,La ciociara,101,6.9
tt0212573,movie,Do zan,95,8.1
tt0212573,movie,Do zan,95,8.1
tt0305483,movie,Doghi,164,6.8
tt0305483,movie,Doghi,164,6.8
tt1362543,movie,Duas Mulheres,100,6.6
tt1362543,movie,Duas Mulheres,100,6.6
tt1989435,movie,Mesyats v derevne,103,7.2
tt1989435,movie,Mesyats v derevne,103,7.2
tt9845110,movie,Deux,99,8.5
tt0044159,movie,Two of a Kind,75,8.5
tt0054573,tvSeries,Two of a Kind,30,6.8
tt0086494,movie,Two of a Kind,88,6.8
tt0107906,movie,Qing ren zhi ji,96,6.2
tt0161204,tvSeries,Two of a Kind,30,6.2
tt0067893,movie,Two-Lane Blacktop,102,7.7
tt0308671,movie,Oligarkh,123,7.7
tt0410818,movie,Tying the Knot,81,5.8
tt0120399,movie,U Turn,125,5.8
tt10882188,movie,U Turn,146,7.6
tt11638656,movie,U-Turn,98,7.6
tt5377564,movie,U Turn,120,6.8
tt8733898,movie,U-Turn,128,6.8
tt0141926,movie,U-571,116,7.4
tt0120873,movie,U.S. Marshals,131,7.4
tt0096328,movie,U2: Rattle and Hum,99,9.3
tt0063962,tvSeries,UFO,45,9.3
tt12904712,movie,UFO,98,9
tt6290798,movie,UFO,88,9
tt0098546,movie,UHF,97,7.8
tt3571948,movie,UK/DK: A Film About Punks and Skinheads,55,7.8
tt0120402,movie,Ulee's Gold,113,7.4
tt2326059,movie,Ullathai Allitha,149,7.4
tt0047630,movie,Ulisse,117,8.4
tt0062414,movie,Ulysses,132,8.4
tt0820160,movie,Ulysses,96,8.2
tt1822355,movie,Ulises,85,8.2
tt0114863,movie,To vlemma tou Odyssea,176,4.1
tt0045274,movie,Umberto D.,89,4.1
tt0083248,movie,Umrao Jaan,145,7.2
tt0485522,movie,Umrao Jaan,188,7.2
tt0217869,movie,Unbreakable,106,8.3
tt11172868,movie,Unbreakable,119,8.3
tt4097114,movie,Unbreakable,80,6.7
tt0098554,movie,Uncle Buck,100,6.7
tt0098937,tvSeries,Uncle Buck,30,6.5
tt4424758,tvSeries,Uncle Buck,30,6.5
tt0265936,movie,Uncle Saddam,63,6.8
tt0004743,movie,Uncle Tom's Cabin,54,6.8
tt0018524,movie,Uncle Tom's Cabin,144,8.3
tt0059545,movie,Onkel Toms HÃ¼tte,170,8.3
tt0260472,movie,Uncle Tom's Cabin,90,7.3
tt0086508,movie,Uncommon Valor,105,7.3
tt0111548,movie,Unconditional Love,88,6.8
tt0189173,movie,Unconditional Love,105,6.8
tt0219374,movie,Unconditional Love,124,8.1
tt1792827,movie,Unconditional Love,112,8.1
tt1967651,movie,Unconditional,92,6.8
tt0147856,movie,At Sachem Farm,106,6.8
tt9261218,movie,Uncorked,104,7.2
tt0111549,movie,Uncovered,103,7.2
tt5975562,tvSeries,Uncovered,23,7.6
tt7517072,movie,Uncovered,51,7.6
tt0420286,movie,Uncovered: The War on Iraq,83,8.3
tt0339840,movie,Undead,104,8.3
tt1860355,movie,Undefeated,113,7.8
tt0042004,movie,Under Capricorn,117,7.8
tt0051129,movie,Under Fire,76,8.5
tt0086510,movie,Under Fire,128,8.5
tt0243278,movie,Going Back,113,7.8
tt0112205,tvSeries,Under One Roof,60,7.8
tt0199280,tvSeries,Under One Roof,30,5.9
tt0261380,movie,Vagas Para MoÃ§as de Fino Trato,98,5.9
tt0337738,movie,Under One Roof,76,8
tt0027154,movie,Under Pressure,72,8
tt5259978,movie,Sob PressÃ£o,90,7.5
tt7216954,tvSeries,Sob PressÃ£o,60,7.5
tt0080710,movie,Traficantes de pÃ¡nico,93,6.4
tt0105690,movie,Under Siege,103,6.4
tt0114781,movie,Under Siege 2: Dark Territory,100,9.2
tt0029711,movie,Under Suspicion,61,9.2
tt0029711,movie,Under Suspicion,61,7.8
tt0105691,movie,Under Suspicion,99,7.8
tt0105691,movie,Under Suspicion,99,7.9
tt0108972,tvSeries,Under Suspicion,60,7.9
tt0108972,tvSeries,Under Suspicion,60,6
tt0164212,movie,Under Suspicion,110,6
tt0164212,movie,Under Suspicion,110,7.1
tt0896680,tvSeries,Unter Verdacht,90,7.1
tt0896680,tvSeries,Unter Verdacht,90,7.8
tt0092133,movie,Under the Cherry Moon,100,7.8
tt0118030,movie,Under the Lighthouse Dancing,94,6.4
tt0021409,movie,Sous les toits de Paris,96,6.4
tt0240913,movie,Sous le sable,92,7.5
tt0115615,movie,Bajo la piel,112,7.5
tt0124185,movie,Under the Skin,82,8.9
tt1441395,movie,Under the Skin,108,8.9
tt0158302,movie,Under solen,130,9.3
tt5129818,movie,V luchakh solntsa,106,9.3
tt5245974,movie,Under the Sun,78,6.7
tt0328589,movie,Under the Tuscan Sun,113,6.7
tt0108442,movie,Undercover Blues,90,7.6
tt0929287,movie,Ying: Saat ji fat,70,7.6
tt0279493,movie,Undercover Brother,86,9.6
tt0406304,movie,Undercover Kids,82,9.6
tt0019509,movie,Underground,84,8.1
tt0034337,movie,Underground,95,8.1
tt0066505,movie,Underground,100,8.7
tt0075367,movie,Underground,87,8.7
tt0100846,movie,Underground,90,8.6
tt0114787,movie,Underground,170,8.6
tt0202644,movie,Underground,93,7
tt0870209,movie,Underground,95,7
tt11956066,movie,Souterrain,97,5.2
tt1577111,movie,Underground,83,5.2
tt1811371,movie,Underground,87,8
tt3218664,tvSeries,Underground,50,8
tt4522400,tvSeries,Underground,43,6.8
tt0172062,tvSeries,Undermind,60,8.8
tt0277585,movie,Undermind,108,6.3
tt0021504,movie,Undertow,65,6.2
tt0042007,movie,Undertow,71,7.8
tt0103164,movie,Undertow,95,7.7
tt0360130,movie,Undertow,108,6.9
tt1368491,movie,Contracorriente,97,7.9
tt6342316,movie,Undertow,96,4.5
tt0018526,movie,Underworld,80,8.8
tt0018526,movie,Underworld,80,6.4
tt0090233,movie,Underworld,88,8.4
tt0090233,movie,Underworld,88,6.1
tt0120414,movie,Underworld,95,7.8
tt0120414,movie,Underworld,95,7
tt0135697,movie,Underworld,95,5.6
tt0135697,movie,Underworld,95,7.2
tt0320691,movie,Underworld,121,6.1
tt0320691,movie,Underworld,121,6.3
tt9642962,movie,A Tor Bella Monaca non piove mai,93,6.8
tt9642962,movie,A Tor Bella Monaca non piove mai,93,8.3
tt0281322,movie,Undisputed,96,5.6
tt0022520,movie,Unfaithful,85,4.8
tt0124192,movie,Utro,94,7.6
tt0250797,movie,Unfaithful,124,7.8
tt1528073,movie,InfidÃ¨les,98,7.1
tt0040919,movie,Unfaithfully Yours,105,7.3
tt0040919,movie,Unfaithfully Yours,105,7.9
tt0088326,movie,Unfaithfully Yours,96,8.2
tt0088326,movie,Unfaithfully Yours,96,6.4
tt0097538,movie,Hua xin san jian xia,88,6.4
tt0097538,movie,Hua xin san jian xia,88,7
tt0076446,movie,Neokonchennaya pyesa dlya mekhanicheskogo pianino,103,8.4
tt0118040,movie,Unforgettable,117,7.6
tt10857178,movie,Unforgettable,86,7.4
tt1247436,movie,Unforgettable,88,6
tt1328643,movie,Seo-wool-i Bo-i-nya?,87,6
tt1842530,tvSeries,Unforgettable,60,6.9
tt2187167,movie,Unforgettable,130,5.8
tt3462710,movie,Unforgettable,100,6.2
tt5615904,movie,Soonjung,113,5.4
tt0413615,movie,Unforgivable Blackness: The Rise and Fall of Jack Johnson,214,7.4
tt0105695,movie,Unforgiven,130,7
tt0295845,movie,Affedilmeyen,87,8
tt2347134,movie,Yurusarezaru mono,135,7.7
tt7394636,movie,Neproshchennyy,106,8.8
tt0118044,movie,Unhook the Stars,103,9.1
tt0080062,movie,The Spaceman and King Arthur,93,7.2
tt0188694,movie,An Invited Guest,116,6.2
tt0105698,movie,Universal Soldier,102,7.7
tt0183948,movie,Universal Soldier,94,6.8
tt0176269,movie,Universal Soldier: The Return,83,6.4
tt0318025,movie,Ren xiao yao,112,8.8
tt0105699,movie,Unlawful Entry,111,7.6
tt0234951,movie,Unleashed,84,6.3
tt0342258,movie,Unleashed,103,5.3
tt10147568,movie,Unleashed,85,5.9
tt4587780,movie,Unleashed,96,7.1
tt0081688,movie,Unmade Beds,77,7.7
tt0127952,movie,Unmade Beds,95,2.3
tt0997263,movie,Unmade Beds,97,7.9
tt0346091,movie,Unprecedented: The 2000 Presidential Election,50,6.8
tt0277412,movie,Unspeakable,108,4.7
tt1233554,movie,Unspeakable,84,7.8
tt0349889,movie,Unstoppable,96,1
tt0477080,movie,Unstoppable,98,5.4
tt11120674,tvSeries,Desenfrenadas,43,5.4
tt3070502,movie,Unstoppable,65,6
tt9225192,movie,Seongnan hwangso,116,6
tt9906218,movie,Unstoppable,84,6.4
tt0114798,movie,Unstrung Heroes,93,6.4
tt0108451,movie,Untamed Heart,102,6.1
tt0088330,movie,Until September,95,6.1
tt0380689,movie,Seukaendeul - Joseon namnyeo sangyeoljisa,124,5.3
tt0114805,movie,Unzipped,73,7.9
tt1685317,tvSeries,Unzipped,30,7.7
tt0260481,movie,Up Against Amanda,102,6.3
tt0118055,movie,Up Close & Personal,124,6.6
tt0209375,movie,Su e giÃ¹,98,7.6
tt0401488,movie,Horem pÃ¡dem,108,6.1
tt0153464,movie,Up at the Villa,115,7.9
tt0069449,movie,Up the Sandbox,97,7.3
tt2192002,movie,Uprising,85,5.6
tt1355230,movie,Upstairs,88,7
tt1355230,movie,Upstairs,88,7.1
tt1355230,movie,Upstairs,88,7
tt1355230,movie,Upstairs,88,7
tt1355230,movie,Upstairs,88,8
tt2800990,tvSeries,Upstairs,22,6.7
tt2800990,tvSeries,Upstairs,22,9
tt2800990,tvSeries,Upstairs,22,9.1
tt2800990,tvSeries,Upstairs,22,4.7
tt2800990,tvSeries,Upstairs,22,6.9
tt0263757,movie,Uptown Girls,92,7.8
tt0072351,movie,Uptown Saturday Night,104,6.1
tt0081696,movie,Urban Cowboy,132,6.3
tt0120423,movie,Urban Ghost Story,82,6
tt0146336,movie,Urban Legend,99,8
tt0192731,movie,Urban Legends: Final Cut,97,7.3
tt0182508,movie,Urbania,103,6.2
tt0277414,movie,Urbania,70,8.2
tt0081698,movie,Used Cars,113,9.5
tt0103184,movie,V.I. Warshawski,89,5
tt0442855,movie,Vaada,122,6.7
tt0089960,movie,Sans toit ni loi,105,7
tt0105718,movie,Vagabond,85,7.8
tt0320719,movie,Velgard,100,7
tt0355002,movie,Vagabond,99,6.7
tt0875627,movie,Vagabond,90,6.9
tt8523042,tvSeries,Baegabondeu,60,3.9
tt0067921,movie,Valdez Is Coming,90,7.3
tt0296915,movie,ValentÃ­n,86,7.2
tt0242998,movie,Valentine,96,6.7
tt1274409,tvSeries,Valentine,60,6.9
tt5305352,movie,Valentine,105,5.9
tt0098575,movie,Valmont,137,2.5
tt0092147,movie,Vamp,93,7.4
tt0140769,tvSeries,Vamp,45,7.4
tt9871628,movie,Vamp,86,8.2
tt0310298,movie,Vampire Clan,87,6.4
tt0090248,movie,KyÃ»ketsuki hantÃ¢ D,80,4.2
tt0274189,movie,Vampire Junction,94,9.2
tt0114825,movie,Vampire in Brooklyn,100,9.6
tt0098577,movie,Vampire's Kiss,103,8.5
tt0120877,movie,Vampires,108,8.6
tt0178965,movie,Vampires,80,5
tt1500906,movie,Vampires,88,8
tt2228743,tvSeries,Vampires,7,6.2
tt7466102,tvSeries,Vampires,45,7.2
tt0197996,movie,Vampires Anonymous,88,7.3
tt0272147,movie,Vampires: Los Muertos,94,7.2
tt0398378,movie,Vampires: The Turning,84,5.9
tt0023649,movie,Vampyr,75,7.4
tt0072354,movie,Vampyres,87,7.8
tt1132465,movie,Vampyres,90,5.8
tt3654680,movie,Vampyres,76,6.2
tt0066380,movie,Vampyros Lesbos,89,7.6
tt0338526,movie,Van Helsing,131,9
tt5197820,tvSeries,Van Helsing,43,6.7
tt0202055,movie,Vanaprastham,119,7.1
tt0259711,movie,Vanilla Sky,136,7.5
tt0137290,movie,Vanished,54,8.3
tt0499591,tvSeries,Vanished,60,7.2
tt0781449,movie,Oyayubi sagashi,96,7.8
tt1816705,movie,Vanished,90,4.3
tt2965222,movie,Vanished,121,8.3
tt4661680,movie,Vanished,88,8.3
tt7422416,movie,Vanished,84,8
tt0067927,movie,Vanishing Point,99,7.2
tt0067927,movie,Vanishing Point,99,8.2
tt0086127,movie,Point de fuite,75,9
tt0086127,movie,Point de fuite,75,8.4
tt2783932,movie,Vanishing Point,83,8.2
